name,type,betweenness,community
Mavis Thorpe Clark,archive_holder,0.0035032306680973,26
Max Lamshed,archive_holder,5.9814116485338e-07,273
Max Watts,archive_holder,8.972117472800701e-07,137
Max Williams,archive_holder,0.0019186143830586,179
Maxwell Newton,archive_holder,0.0023919161712376,172
Medical Society of Victoria,archive_holder,0.0,138
Melva Thomas,archive_holder,5.9814116485338e-07,274
Mem Fox,archive_holder,0.0035679123641471,26
Meredith Edwards,archive_holder,2.9907058242669e-07,139
Mervyn Neville Austin,archive_holder,0.0017289270370086,116
Michael Denborough,archive_holder,0.001256096446192,176
Michael Dransfield,archive_holder,0.0030975953062218,179
Michael McKernan,archive_holder,0.0,140
Michael Noonan,archive_holder,1.49535291213345e-06,141
Michael S Parer,archive_holder,1.49535291213345e-06,275
Michael Terry,archive_holder,0.0001579092675212,276
Miles Franklin,archive_holder,0.0113859303521963,52
Miriam Dixson,archive_holder,0.0050451037646353,78
Miriam Hyde,archive_holder,0.0063053975467284,96
Molly Bondan,archive_holder,2.9907058242669e-07,277
Monica Clare,archive_holder,0.0002707499452955,116
Montague Grover,archive_holder,0.0003158185350425,64
Morris West,archive_holder,0.0003152203938777,94
Mudrooroo,archive_holder,0.0,142
Murray Bail,archive_holder,0.0092449464522377,40
Murray Walker,archive_holder,2.9907058242669e-07,143
Myra Roper,archive_holder,0.0007271379450959,265
Myrtle Rose White,archive_holder,0.0005585422075437,52
N D Nigel Denis Oram,archive_holder,8.972117472800701e-07,144
N K Neville Kingsley Meaney,archive_holder,0.0,145
Nadia Wheatley,archive_holder,0.0026734318932528,177
Nancy Cato,archive_holder,0.0113093808175421,94
Nancy D Nancy Diane Lane,archive_holder,5.9814116485338e-07,278
Nancy Flannery,archive_holder,0.0018865372339475,265
Nancy Keesing,archive_holder,0.0065316263203054,94
Neilma Gantner,archive_holder,0.0,146
Neilma Sidney,archive_holder,0.0,146
Nene Gare,archive_holder,0.0029254213767258,216
Netta Patricia Burns,archive_holder,0.0,147
Nettie Palmer,archive_holder,0.0128859245539769,279
Neville Bonner,archive_holder,0.0,148
Nicholas Hasluck,archive_holder,0.01115899176329,160
Nicholas Jose,archive_holder,0.006853059830665,65
Nicolette Stasko,archive_holder,0.0018604334887247,160
Nigel Butterley,archive_holder,0.0003222254375856,96
Nigel Wace,archive_holder,0.0,149
Niki Ellis,archive_holder,0.0,150
Ninette Dutton,archive_holder,0.0082024935185855,176
Noel Counihan,archive_holder,0.0006830160112704,205
Noel Loos,archive_holder,0.0003158185350425,113
Nonie Sharp,archive_holder,0.001256096446192,113
Noreen Shelley,archive_holder,0.0,151
Norman Bartlett,archive_holder,0.0023179031176439,35
Norman Ellison,archive_holder,0.0034932396205632,186
Norman McCance,archive_holder,0.0004211546438484,201
Norman Stockton,archive_holder,0.0,152
Norman Wrigley,archive_holder,0.0001579092675212,206
Oliver Stallybrass,archive_holder,0.0012557973756096,84
Os Watson,archive_holder,0.0,94
Oscar Mendelsohn,archive_holder,0.0085335199420848,247
Osmar White,archive_holder,0.0,153
Otto B Otto Berkelbach Van der Sprenkel,archive_holder,0.0,154
Owen Webster,archive_holder,0.0106321774310936,279
P D Peter Diderik Groenewegen,archive_holder,0.0014137066431309,78
P H Peter Henry Karmel,archive_holder,0.0003158185350425,186
P Neville Percy Neville Barnett,archive_holder,0.0,280
P S Philip Spencer Lake,archive_holder,0.0,281
Pamela Burton,archive_holder,1.19628232970676e-06,139
Paris Morton DrakeBrockman,archive_holder,0.0001579092675212,82
Pat Lawlor,archive_holder,0.0004964156545851,279
Paterson family,archive_holder,0.0049823706476776,306
Patricia Clare,archive_holder,0.0007895463376064,52
Patricia Herbert,archive_holder,0.0,155
Patricia Wrightson,archive_holder,0.0005412411537289,94
Patrick White,archive_holder,0.0404566305881415,176
Paul Brennan,archive_holder,0.0021830167272034,94
Paul George Haugh,archive_holder,0.0001579092675212,52
Paul Hardacre,archive_holder,0.0,156
Paul Lyneham,archive_holder,0.0006091088917769,73
Paul McGuire,archive_holder,0.008483129700482,206
Paul Mell,archive_holder,0.0018865372339475,94
Paul Paul Francis Bourke,archive_holder,8.972117472800701e-07,282
Penelope Nelson,archive_holder,0.0014242163394157,160
Percy J Percy Joseph Marks,archive_holder,0.0,157
Peter Boyle,archive_holder,0.0031989421826812,179
Peter Carey,archive_holder,0.0104883765436068,40
Peter Cochrane,archive_holder,0.0045321964647937,116
Peter De Waal,archive_holder,0.0,158
Peter Game,archive_holder,0.0003158185350425,276
Peter Hopegood,archive_holder,0.0020441862280888,94
Peter Interviewee Sutherland,archive_holder,0.0,283
Peter Kocan,archive_holder,0.001751348263698,252
Peter Love,archive_holder,0.0,284
Peter M Gunnar,archive_holder,0.0,159
Peter OShaughnessy,archive_holder,0.0081551586886953,78
Peter Porter,archive_holder,0.0087910602665419,160
Peter Quartermaine,archive_holder,0.0008587261698532,176
Peter Read,archive_holder,0.0,285
Peter Rose,archive_holder,0.0057059118840041,160
Peter Ryan,archive_holder,0.0363807439879196,116
Peter Samuel,archive_holder,0.0,286
Peter Sculthorpe,archive_holder,0.017647930488587,96
Peter Timms,archive_holder,0.0,161
Peter V Peter Vasquez Russo,archive_holder,0.0009888345335159,52
Philip Alan Selth,archive_holder,0.0,162
Philip Mead,archive_holder,0.0033263416796474,160
Philip Roberts,archive_holder,0.0001576101969388,160
Philip Whelan,archive_holder,0.0109295564284358,82
Phillip Adams,archive_holder,0.0152956877678984,78
Phillip Knightley,archive_holder,0.0,163
Phillip L Phillip Lawrence Harris,archive_holder,0.0,164
Pierre Ryckmans,archive_holder,0.0017478610470566,252
Pigeon Crowle,archive_holder,0.0,45
Pixie OHarris,archive_holder,0.000374028039132,279
Quentin Gibson,archive_holder,0.0051760145700587,252
R A Robert Arthur Broinowski,archive_holder,0.0072097670118276,82
R A Ronald Albert Simpson,archive_holder,0.0105027064555904,179
R B Robert Bruce Plowman,archive_holder,2.9907058242669e-06,165
R B Roger Bilbrough Joyce,archive_holder,1.19628232970676e-06,287
R F Robert Francis Brissenden,archive_holder,0.0036365304138601,160
R G Ronald George Geering,archive_holder,0.0001579092675212,84
R Irvine Douglas,archive_holder,6.280482230960491e-06,166
R Kent Robert Kent Wilson,archive_holder,0.0,288
R L Raymond Louis Specht,archive_holder,0.0,167
R L Russell Leslie Cope,archive_holder,0.0001579092675212,160
R M Ronald Max Hartwell,archive_holder,0.0,168
R Rae ElseMitchell,archive_holder,0.0009474556051277,206
R S Robert Samuel Ross,archive_holder,0.0039778230625935,276
R S Robert Stewart Parker,archive_holder,0.0,289
R Selkirk Panton,archive_holder,0.0,169
R T Richard Tregurtha Shand,archive_holder,0.0058013711579129,62
R T Roger T Cross,archive_holder,0.0,170
Rachel Dame Cleland,archive_holder,0.0,171
Ralph De Boissiere,archive_holder,0.0017556405310311,94
Ralph Gibson,archive_holder,0.0010077676023006,265
Randal Sir Heymanson,archive_holder,0.0034638184754536,201
Ray Aitchison,archive_holder,0.0025517597479538,252
Ray Mathew,archive_holder,0.0018854619893759,160
Ray Robinson,archive_holder,0.0010354659451579,172
Ray Verrills,archive_holder,0.0001579092675212,116
Raymond Herbert McGrath,archive_holder,2.9907058242669e-07,290
Reginald R M King,archive_holder,0.0,291
Rhyll McMaster,archive_holder,0.0001579092675212,176
Rhys Jones,archive_holder,0.0,173
Richard Aldington,archive_holder,0.0045133818045784,176
Richard Beckett,archive_holder,0.0,292
Richard C S Trahair,archive_holder,0.0,293
Richard Griffin,archive_holder,0.0015713168400698,64
Richard Hall,archive_holder,0.004539861067231,276
Richard Hough,archive_holder,0.0,62
Richard Hughes,archive_holder,0.0014263917745303,39
Richard Jebb,archive_holder,0.0009101187908961,296
Richard Magoffin,archive_holder,0.0031474188094584,247
Richard Tipping,archive_holder,0.0007895463376064,160
Robert Adamson,archive_holder,0.0006000173595671,179
Robert Blomfield,archive_holder,0.0003152203938777,306
Robert D Robert David FitzGerald,archive_holder,0.0084228121895211,94
Robert Gray,archive_holder,0.0005476536199794,160
Robert Harris,archive_holder,8.621228702237128e-05,179
Robert Henderson Croll,archive_holder,9.507813957963018e-05,82
Robert Ingpen,archive_holder,0.0,174
Robert Raymond,archive_holder,0.0004737278025638,176
Robert S Robert Shaw Close,archive_holder,0.0001348325152209,35
Robert Sir Garran,archive_holder,0.0018865372339475,296
Robert Waldron,archive_holder,0.0,175
Robin Alston,archive_holder,0.0,294
Robin Gollan,archive_holder,0.0021362975570804,78
Robin Lucas,archive_holder,0.0033482264209035,176
Robin WallaceCrabbe,archive_holder,0.0003356360170425,84
Roderic Quinn,archive_holder,0.002462538154471,82
Rodney Hall,archive_holder,0.0060973220911571,179
Rodney Milgate,archive_holder,0.0,295
Roger McDonald,archive_holder,0.0034667673991715,160
Roger Milliss,archive_holder,0.0091664969654964,116
Roger Smalley,archive_holder,0.0,178
Roger Woodward,archive_holder,0.0,96
Rohan Rivett,archive_holder,0.023148244930963,39
Roland Robinson,archive_holder,0.0049781947398917,94
Rolf Boldrewood,archive_holder,0.0026686068069933,296
Rolf Hennequel,archive_holder,0.006193412907966,179
Ron J Ron Joseph Harrigan,archive_holder,0.0,180
Ronald McCuaig,archive_holder,0.0001869518678047,24
Rosemary Dobson,archive_holder,0.0287533300968948,84
Roslyn Russell,archive_holder,0.0002039729735328,116
Ross Campbell,archive_holder,0.0013913228341861,176
Roy Connolly,archive_holder,0.0,297
Roy Lancaster Curthoys,archive_holder,8.972117472800701e-07,181
Royal Society of New South Wales,archive_holder,8.972117472800701e-07,298
Rupert Lockwood,archive_holder,0.0034593369417807,39
Russell B Trood,archive_holder,0.0,299
Russell Braddon,archive_holder,0.0028995819145705,306
Russell Foreman,archive_holder,0.0029835281302886,247
S C B Gascoigne,archive_holder,5.9814116485338e-07,300
S Stepan Radion,archive_holder,1.19628232970676e-06,301
Sally Baker Clinch,archive_holder,0.0026736910068946,78
Sally Sleinis,archive_holder,0.0,35
Sara Dowse,archive_holder,0.0020709856224116,73
Sasha Grishin,archive_holder,0.001610393686928,205
Selwyn Speight,archive_holder,0.0,265
Seven Writers,archive_holder,0.0054715792707723,73
Sheila Fitzpatrick,archive_holder,0.0,52
Sidney J Sidney John Baker,archive_holder,0.0,78
Simon Balderstone,archive_holder,0.0,302
Siobhan McHugh,archive_holder,0.0,303
Slessor family,archive_holder,0.0017289270370086,94
Steele Rudd,archive_holder,0.0042506458340751,247
Stella May Allan,archive_holder,0.0,182
Stephen Boyden,archive_holder,0.0003160496899074,252
Stephen Claypole,archive_holder,0.0003158185350425,265
Stephen J Lacey,archive_holder,0.0,304
Stephen Knight,archive_holder,0.0019298974337986,40
Steve G Simpson,archive_holder,1.7944234945601402e-06,305
Stewart Harris,archive_holder,0.0001579092675212,113
Stuart Macintyre,archive_holder,0.0026954869111575,186
Sue Woolfe,archive_holder,0.0,183
Susan Ashford,archive_holder,0.0,160
Susan Magarey,archive_holder,0.0103234205980252,216
Susan Mitchell,archive_holder,0.0003152203938777,78
Susan Sheridan,archive_holder,0.0,84
Sydney Jephcott,archive_holder,0.0024788531309348,186
Sydney Loch,archive_holder,0.0,184
Sydney Walter Powell,archive_holder,0.0,307
T A G Thomas Arthur Guy Hungerford,archive_holder,0.0026689058775757,94
T C Theodor Charles Sir Bray,archive_holder,0.0,39
T G C Timothy George Calvert Murrell,archive_holder,0.0,185
T H Thomas Henry Prichard,archive_holder,0.0001576101969388,94
T Inglis Tom Inglis Moore,archive_holder,0.0092607291715728,94
T M Thomas Michael Fitzgerald,archive_holder,0.0062089636583127,116
T W Thomas Walter Sir White,archive_holder,0.0002615867718153,206
T W Thomas Watson Haynes,archive_holder,0.0,187
Tasma,archive_holder,0.0,308
Terry Terence Edwin Smith,archive_holder,0.0018865372339475,205
Thea Rienits,archive_holder,0.0001579092675212,74
Thelma Hunter,archive_holder,1.7944234945601402e-06,188
Thomas Griffith Taylor,archive_holder,0.0,309
Thomas Keneally,archive_holder,0.0035326826814085,27
Thomas Sir Bavin,archive_holder,0.0033499041447389,186
Thomas W Thomas William Shapcott,archive_holder,0.0023259027301702,160
Tim Bowden,archive_holder,0.0009080405070864,39
Tim Winton,archive_holder,0.0004569690422544,26
Tisi Dutton,archive_holder,0.0012272362472883,176
Tom Pocock,archive_holder,0.0,6
Tomato Press,archive_holder,0.0,189
Trevor W Winchester Swan,archive_holder,0.0,62
Ulli Beier,archive_holder,0.0,310
Ulrich Ellis,archive_holder,0.0022005889432862,172
Valerie Collector McKeon,archive_holder,0.0,311
Vance Palmer,archive_holder,0.0234606931990681,279
Veronica Brady,archive_holder,0.0011662719968751,206
Vicki Viidikas,archive_holder,0.0,312
Victor Stadler,archive_holder,0.0,190
Vincent Buckley,archive_holder,0.0080498677529619,94
Vivienne RaeEllis,archive_holder,0.0020441474308864,35
W E William E Hotchkiss,archive_holder,0.0,127
W E William Edward Harney,archive_holder,0.0007148933745729,82
W Farmer William Farmer Whyte,archive_holder,0.012118293553778,45
W H William Henry Traill,archive_holder,0.0,191
W J Walter James Turner,archive_holder,2.9907058242669e-07,313
W J William James Linton,archive_holder,2.09349407698683e-05,192
W K William Keith Hancock,archive_holder,0.0020477885564843,62
W P William Philip Bluett,archive_holder,5.9814116485338e-07,193
W R Bill R Carew,archive_holder,0.0026530353385022,172
W R Easdown,archive_holder,0.0,314
W S Wilfrid Selwyn Sir Kent Hughes,archive_holder,0.0060696339920333,172
W T Wilkinson,archive_holder,0.0,194
Walter Kaufmann,archive_holder,0.0001648461400443,94
Walter Simon,archive_holder,0.0,195
Walter Sir Murdoch,archive_holder,0.0119878580552688,186
Walter Stone,archive_holder,0.0029844048719703,35
Ward McNally,archive_holder,0.0039016725958622,64
Warren Denning,archive_holder,0.0023576104407466,172
Warren Fahey,archive_holder,0.0001579092675212,64
Warren Osmond,archive_holder,5.877032936666637e-05,116
Wendy Lowenstein,archive_holder,0.0044419141183932,64
Wenzhong Hu,archive_holder,0.0,176
Wilfred Burchett,archive_holder,0.0054678795271769,252
William A Gold,archive_holder,0.0053342229081624,78
William Arthur Sir Boord,archive_holder,0.0,296
William Collins Sons Co,archive_holder,0.0023593678247641,206
William Grono,archive_holder,0.0004008401142254,179
William HartSmith,archive_holder,0.0001576101969388,35
William Moore,archive_holder,0.0090060852877028,279
Xavier Herbert,archive_holder,0.0047832278536208,94
Y P L Yusuf Peter Louis BladenPryor,archive_holder,0.0012632741401703,65
Zelman Sir Cowen,archive_holder,0.0028250207216025,116
Arthur Capell,mentioned_only,0.0,0
Aunt Nora,mentioned_only,0.0,1
Doris Kennedy,mentioned_only,0.0,1
Lady Blunt,mentioned_only,0.0,1
Nora Murray-Prior,mentioned_only,0.0,1
Robert Jocelyn,mentioned_only,0.0,1
Rosa Praed,mentioned_only,0.0,1
nee Lumsdaine,mentioned_only,0.0,1
Alex Derwent Hope,mentioned_only,0.0,94
David Webster,mentioned_only,0.0,94
Fay Zwicky,mentioned_only,0.0024321810224875,179
Francis Webb,mentioned_only,0.0008455298297966,94
Hilary Webster,mentioned_only,0.0,94
James McAuley,mentioned_only,0.0056368658672804,84
Joy Hooton,mentioned_only,0.0,94
Keith Hancock,mentioned_only,0.0194011379284099,62
Norman Lindsay,mentioned_only,0.0158799646566324,94
Robert FitzGerald,mentioned_only,0.0,94
Terese Simpson,mentioned_only,0.0,94
James Dedman,mentioned_only,0.0,2
John Dedman,mentioned_only,0.0,2
Mary Johnstone,mentioned_only,0.0,2
Douglas Copland,mentioned_only,0.0,3
Eileen Giblin,mentioned_only,0.0,3
J.M. Garland,mentioned_only,0.0,3
L.F. Giblin,mentioned_only,3.2897764066935904e-06,3
Tony Melville,mentioned_only,0.0,3
Alice Strudwick,mentioned_only,0.0,4
J. Holder,mentioned_only,0.0,4
Jack Holder,mentioned_only,0.0,4
A. G. Stephens,mentioned_only,0.0044841738226917,82
A. H. Adams,mentioned_only,0.0,296
B. H. Boake,mentioned_only,0.0,296
B. R. Wise,mentioned_only,0.0,296
C. Colles,mentioned_only,0.0,296
C. Firth-Pettinger,mentioned_only,0.0,296
C. H. Souter,mentioned_only,0.0,296
C. J. Dennis,mentioned_only,0.0023403172230351,296
D. F. McCrae,mentioned_only,0.0,296
D. H. Souter,mentioned_only,0.0,296
D. M. Wright,mentioned_only,0.0,296
E. Budge,mentioned_only,0.0,296
E. Dyson,mentioned_only,0.0,296
F. Morton,mentioned_only,0.0,296
G. F. Cumine,mentioned_only,0.0,296
G. G. McCrae,mentioned_only,0.0,296
G. Hall,mentioned_only,0.0,296
G. Innes,mentioned_only,0.0,296
H. Lawson,mentioned_only,0.0023403172230351,296
H. McCrae,mentioned_only,0.0,296
J. A. Allen,mentioned_only,0.0,296
J. Hebblethwaite,mentioned_only,0.0,296
J. L. Webb,mentioned_only,0.0,296
J. S. Neilson,mentioned_only,0.0023403172230351,296
L. Esson,mentioned_only,0.0,296
L. Fisher,mentioned_only,0.0,296
L. Stone,mentioned_only,0.0,296
M. Clarke Jr,mentioned_only,0.0,296
M. Gilmore,mentioned_only,0.0,296
M. Pitt,mentioned_only,0.0,296
N. Campbell,mentioned_only,0.0,296
N. Murdoch,mentioned_only,0.0,296
O. Hogue,mentioned_only,0.0,296
R. Bedford,mentioned_only,0.0,296
R. J. Cassidy,mentioned_only,0.0,296
R. Kaleski,mentioned_only,0.0,296
R. Quinn,mentioned_only,0.0027915425303639,82
T. H. Wilkinson,mentioned_only,0.0,296
V. Daley,mentioned_only,0.0,296
V. Palmer,mentioned_only,0.0,296
W. Farrer,mentioned_only,0.0,296
W. Lawson,mentioned_only,0.0,296
W. M. Whitney,mentioned_only,0.0,296
W. Ogilvie,mentioned_only,0.0,296
